id,source,business_name,owner_name,email,phone,website,facebook,instagram,linkedin,twitter,address,city,state,zip_code,latitude,longitude,category,subcategories,rating,review_count,price_level,pain_points,notes,scraped_at,last_updated
a54ac471b4db,google_places,Shoppes at Fiddler's Creek,,,,,,,,,"Naples, FL 34114, USA",Naples,FL,34114,26.0324074,-81.65404699999999,retail store,establishment|point_of_interest|shopping_mall,0,0,,no_website|no_reviews|no_rating,,2026-01-20T08:53:19.966618,2026-01-20T08:53:19.966618
58770d1235c8,google_places,Tamiami Crossing,,,,,,,,,"13100 Tamiami Trl E, Naples, FL 34114, USA",Naples,FL,34114,26.0612283,-81.6972737,retail store,establishment|point_of_interest|shopping_mall,4.5,609,,no_website,,2026-01-20T08:53:21.989480,2026-01-20T08:53:21.989480
7b810ef94823,google_places,St Andrews Square,,,(239) 732-5621,,,,,,"8793 Tamiami Trl E, Naples, FL 34113, USA",Naples,FL,34113,26.0989541,-81.73960149999999,retail store,establishment|point_of_interest|shopping_mall,4.3,209,,no_website,,2026-01-20T08:53:24.001084,2026-01-20T08:53:24.001084
20195551c8f9,google_places,Shops at Hammock Cove,,,,,,,,,"Naples, FL 34112, USA",Naples,FL,34112,26.1068283,-81.74967889999999,retail store,establishment|point_of_interest|shopping_mall,0,0,,no_website|no_reviews|no_rating,,2026-01-20T08:53:28.155729,2026-01-20T08:53:28.155729
1d264a37134b,google_places,Radio Road Plaza,,,,,,,,,"6000 Radio Rd, Naples, FL 34104, USA",Naples,FL,34104,26.1535132,-81.7402638,retail store,establishment|point_of_interest|shopping_mall,4.3,10,,no_website,,2026-01-20T08:53:48.222968,2026-01-20T08:53:48.222968
0c05f55db744,"google_places,google_places",Surf + Sand,,,,,,,,,"Marco Island, FL 34145, USA",Marco Island,FL,34145,25.9287957,-81.7289234,gift shop,store|establishment|point_of_interest,4.5,2,,few_reviews|no_website,,2026-01-20T08:53:56.219712,2026-01-20T09:05:43.567711
10fe41084226,google_places,Edible Arrangements,,,(239) 643-7070,https://www.ediblearrangements.com/stores/1267-airport-rd-naples-fl-34104,,,,,"1267 Arpt Rd S, Naples, FL 34104, USA",Naples,FL,34104,26.1408049,-81.766026,gift shop,establishment|florist|food|grocery_or_supermarket|point_of_interest|store,3.8,111,,,,2026-01-20T08:54:38.480562,2026-01-20T08:54:38.480562
c71b7217147f,google_places,Create a scent,,,,,,,,,"Naples, FL 34102, USA",Naples,FL,34102,26.1420358,-81.7948103,gift shop,establishment|point_of_interest|store,0,0,,no_website|no_reviews|no_rating,,2026-01-20T08:54:40.473270,2026-01-20T08:54:40.473270
d60fe8e3a129,google_places,The Unique Blossoms,,,(239) 219-5724,http://uniqueblossomsfl.com/,,,,,"36 9th St S, Naples, FL 34102, USA",Naples,FL,34102,26.1469131,-81.7959226,gift shop,establishment|florist|point_of_interest|store,0,0,,no_reviews|no_rating,,2026-01-20T08:54:46.503732,2026-01-20T08:54:46.503732
29efdbaca077,google_places,Samais Gifts,,,(239) 231-5027,,,,,,"4241 Gulfstream Dr, Naples, FL 34112, USA",Naples,FL,34112,26.1151463,-81.7491545,gift shop,establishment|point_of_interest|store,0,0,,no_website|no_reviews|no_rating,,2026-01-20T08:54:50.502148,2026-01-20T08:54:50.502148
201bda6f2cac,"google_places,google_places",Artists Boutique,,,(239) 261-7058,,,,,,"1200 5th Ave S #110, Naples, FL 34102, USA",Naples,FL,34102,26.141314,-81.79063939999999,gift shop,store|establishment|point_of_interest,0,0,,no_rating|no_website|no_reviews,,2026-01-20T08:54:52.503582,2026-01-20T08:59:09.720563
d2b0d9c6f03f,google_places,Make A Memory,,,(239) 642-3600,http://www.makeamemory.com/,,,,,"567 E Elkcam Cir, Marco Island, FL 34145, USA",Marco Island,FL,34145,25.9521992,-81.72270549999999,gift shop,establishment|food|grocery_or_supermarket|point_of_interest|store,5,6,,few_reviews,,2026-01-20T08:54:54.531440,2026-01-20T08:54:54.531440
26577a7b726b,google_places,Black Tie Beach Naples Fla,,,(517) 217-0079,http://www.blacktiebeach.com/,,,,,"758 12th Ave S, Naples, FL 34102, USA",Naples,FL,34102,26.1324097,-81.79539079999999,gift shop,establishment|point_of_interest|store,0,0,,no_reviews|no_rating,,2026-01-20T08:55:04.517604,2026-01-20T08:55:04.517604
02d27472e998,google_places,Happy Happy Everything,,,(239) 872-6573,https://happyhappyeverything.com/,,,,,"1048 6th Ave N, Naples, FL 34102, USA",Naples,FL,34102,26.1540425,-81.79301579999999,gift shop,establishment|point_of_interest|store,0,0,,no_reviews|no_rating,,2026-01-20T08:55:06.534355,2026-01-20T08:55:06.534355
b1d5c4915918,google_places,Marco Island Florist Home & Gifts,,,(239) 394-8141,https://www.marcoislandflorist.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,,,,"178 S Barfield Dr, Marco Island, FL 34145, USA",Marco Island,FL,34145,25.9317792,-81.7005685,gift shop,establishment|florist|point_of_interest|store,4.8,127,,,,2026-01-20T08:55:16.571982,2026-01-20T08:55:16.571982
f9cc3d626f3b,google_places,S McLaughlin Unique Gifts owner: Sharon McLaughlin,,,(309) 269-7439,https://www.smclaughlinuniquegifts.com/,,,,,"Upstairs from Arturo’s, 999 N Collier Blvd, Marco Island, FL 34145, USA",Marco Island,FL,34145,25.9536908,-81.7251801,gift shop,establishment|point_of_interest|store,0,0,,no_reviews|no_rating,,2026-01-20T08:55:20.739538,2026-01-20T08:55:20.739538
dd6a0b5004aa,google_places,Naples Awards,,,(239) 774-2410,http://www.naplesawards.com/,,,,,"2313 Davis Blvd, Naples, FL 34104, USA",Naples,FL,34104,26.1388033,-81.7761598,gift shop,establishment|point_of_interest|store,4.8,35,,,,2026-01-20T08:55:24.772934,2026-01-20T08:55:24.772934
e84191d8b06a,google_places,Judith’s on Third,,,(239) 488-9006,http://www.judithliegeoisdesigns.com/,,,,,"1199 3rd St S, Naples, FL 34102, USA",Naples,FL,34102,26.1322423,-81.80178219999999,gift shop,establishment|point_of_interest|store,0,0,,no_reviews|no_rating,,2026-01-20T08:55:28.752513,2026-01-20T08:55:28.752513
e739bc82e0f2,google_places,"The Paper Merchant, Naples",,,(239) 261-5790,http://thepapermerchantnaples.com/,,,,,"340 13th Ave S, Naples, FL 34102, USA",Naples,FL,34102,26.1307499,-81.8010255,gift shop,establishment|point_of_interest|store,3.8,13,,,,2026-01-20T08:55:30.765363,2026-01-20T08:55:30.765363
203086da8109,google_places,Freund-Mayer & Co Inc,,,(239) 594-7254,,,,,,"4434 Corporate Square, Naples, FL 34104, USA",Naples,FL,34104,26.1566141,-81.7579864,gift shop,establishment|point_of_interest|store,1,1,,no_website|few_reviews|low_rating,,2026-01-20T08:55:36.777281,2026-01-20T08:55:36.777281
88c19facce3c,google_places,Wax and Beyond,,,(239) 649-0500,,,,,,"1200 5th Ave S #204, Naples, FL 34102, USA",Naples,FL,34102,26.1414706,-81.7904497,gift shop,clothing_store|establishment|home_goods_store|point_of_interest|store,4.6,32,,no_website,,2026-01-20T08:55:38.784474,2026-01-20T08:55:38.784474
e68900cfd30d,google_places,WOLFMOON Naples,,,(239) 770-7908,http://www.wolfmoon.co/,,,,,"1780 Commercial Dr, Naples, FL 34112, USA",Naples,FL,34112,26.136731,-81.77848560000001,gift shop,cafe|establishment|food|point_of_interest|store,4.7,134,,,,2026-01-20T08:55:44.827856,2026-01-20T08:55:44.827856
4b2de0850f3d,"google_places,google_places,google_places",BAAKwater Outfitters,,,(239) 304-9811,https://www.baakwateroutfitters.com/,,,,,"1100 6th Ave S Unit 9, Naples, FL 34102, USA",Naples,FL,34102,26.1403509,-81.7919629,gift shop,store|establishment|point_of_interest|clothing_store,5,16,,,,2026-01-20T08:55:52.811886,2026-01-20T09:04:37.245529
61f194b1a3df,"google_places,google_places",Summerfields Home Garden Gift & Interior Design,,,(239) 430-2505,http://www.summerfieldsnaples.com/,,,,,"953 Central Ave, Naples, FL 34102, USA",Naples,FL,34102,26.147683,-81.79468299999999,gift shop,home_goods_store|establishment|general_contractor|furniture_store|store|point_of_interest,5,7,,few_reviews,,2026-01-20T08:55:54.963437,2026-01-20T09:03:32.945769
6a0776173fd8,google_places,Treasure Island Gift Shop,,,(407) 778-1327,http://www.ti-gifts.com/,,,,,"12399 Kissimmee Vineland Rd, Orlando, FL 32836, USA",Orlando,FL,32836,28.3846236,-81.5055266,gift shop,establishment|point_of_interest|store,4.5,508,,,,2026-01-20T08:56:04.826358,2026-01-20T08:56:04.826358
575c6bc6ce0c,google_places,Occasionette,,,(215) 465-1704,http://www.occasionette.com/,,,,,"1704 Passyunk Ave, Philadelphia, PA 19148, USA",Philadelphia,PA,19148,39.9285786,-75.1652773,gift shop,clothing_store|establishment|food|home_goods_store|point_of_interest|store,4.7,50,,,,2026-01-20T08:56:20.875280,2026-01-20T08:56:20.875280
f35dc7b2c354,google_places,The Little Apple Gift Boutique,,,(267) 335-4968,http://www.thelittleapplestore.com/,,,,,"4361 Main St, Philadelphia, PA 19127, USA",Philadelphia,PA,19127,40.0258025,-75.2239633,gift shop,establishment|home_goods_store|jewelry_store|point_of_interest|store,5,44,,,,2026-01-20T08:56:22.900790,2026-01-20T08:56:22.900790
8806eaa7f0dc,google_places,Hello World Modern Mercantile,,,(215) 382-5207,https://shophelloworld.com/?utm_source=organic&utm_medium=Google&utm_campaign=GMB&utm_term=USA,,,,,"3661 Walnut St, Philadelphia, PA 19104, USA",Philadelphia,PA,19104,39.9535614,-75.1965008,gift shop,establishment|home_goods_store|jewelry_store|point_of_interest|store,4.8,34,,,,2026-01-20T08:56:24.891501,2026-01-20T08:56:24.891501
fdae21137906,google_places,Open House Store,,,(215) 922-1415,https://openhouseliving.com/,,,,,"107 S 13th St, Philadelphia, PA 19107, USA",Philadelphia,PA,19107,39.950177,-75.1616561,gift shop,establishment|point_of_interest|store,4.5,240,,,,2026-01-20T08:56:31.084070,2026-01-20T08:56:31.084070
9ea7cd2a783a,google_places,Sweets of Naples,,,(239) 404-4007,,,,,,"1205 Wildwood Lakes Blvd, Naples, FL 34104, USA",Naples,FL,34104,26.1449943,-81.7131711,gift shop,establishment|point_of_interest|store,0,0,,no_website|no_reviews|no_rating,,2026-01-20T08:56:39.065894,2026-01-20T08:56:39.065894
74a1d7c2a678,google_places,Pleasant Surprise,,,(401) 273-1202,https://m.facebook.com/pleasantsurprisepvd/,,,,,"297 Thayer St 2nd Floor, Providence, RI 02906, USA",Providence,RI,02906,41.8302619,-71.40077409999999,gift shop,establishment|point_of_interest|store,3.9,40,,,,2026-01-20T08:56:47.111326,2026-01-20T08:56:47.111326
5dfb194e094b,google_places,C & P Gift,,,(630) 521-9265,,,,,,"305 Main St, Bensenville, IL 60106, USA",Bensenville,IL,60106,41.9579247,-87.9442591,gift shop,establishment|point_of_interest|store,4.7,16,,no_website,,2026-01-20T08:56:53.125852,2026-01-20T08:56:53.125852
399fe21458c6,google_places,Peaceable Kingdom,,,(401) 351-3472,https://www.pkgifts.com/,,,,,"116 Ives St, Providence, RI 02906, USA",Providence,RI,02906,41.8213453,-71.3920584,gift shop,establishment|point_of_interest|store,5,26,,,,2026-01-20T08:56:57.150667,2026-01-20T08:56:57.150667
0815f8bfe09b,google_places,Simple Pleasures,,,(401) 331-4120,http://www.simplepleasuresprovidence.com/,,,,,"6 Richmond Square, Providence, RI 02906, USA",Providence,RI,02906,41.827453,-71.3810384,gift shop,clothing_store|establishment|point_of_interest|store,4.4,41,,,,2026-01-20T08:56:59.140897,2026-01-20T08:56:59.140897
1db52f89c2e8,google_places,The Merrygold Shop,,,(267) 239-0921,http://www.themerrygoldshop.com/,,,,,"721 S 4th St, Philadelphia, PA 19147, USA",Philadelphia,PA,19147,39.939811,-75.1493764,gift shop,establishment|point_of_interest|store,5,40,,,,2026-01-20T08:57:01.136037,2026-01-20T08:57:01.136037
f2c18ce5edd1,google_places,Souvenir City Chicago,,,(773) 321-6055,http://souvenircitychicago.com/,,,,,"343 E Illinois St, Chicago, IL 60611, USA",Chicago,IL,60611,41.8907376,-87.6185115,gift shop,establishment|point_of_interest|store,4,237,,,,2026-01-20T08:57:03.140442,2026-01-20T08:57:03.140442
f4084fc0d943,google_places,The Southern Welcome,,,(843) 936-2114,https://www.thesouthernwelcome.com/,,,,,"1952 Long Grove Dr #5, Mt Pleasant, SC 29464, USA",Mount Pleasant,SC,29464,32.8221133,-79.8178339,gift shop,establishment|point_of_interest|store,5,20,,,,2026-01-20T08:57:07.169169,2026-01-20T08:57:07.169169
15f58880d2c9,google_places,Kards Unlimited,,,(412) 622-0500,http://kardsunlimited.com/,,,,,"5522 Walnut St, Pittsburgh, PA 15232, USA",Pittsburgh,PA,15232,40.4512936,-79.9328723,gift shop,book_store|establishment|point_of_interest|store,4.8,393,,,,2026-01-20T08:57:11.380504,2026-01-20T08:57:11.380504
ce51ca168c97,google_places,Regalo Gift Shop,,,(973) 998-7744,http://www.regalogiftstore.com/,,,,,"469 Speedwell Ave, Morris Plains, NJ 07950, USA",Morris Plains,NJ,07950,40.8250797,-74.4801179,gift shop,establishment|point_of_interest|store,4.7,33,,,,2026-01-20T08:57:13.354589,2026-01-20T08:57:13.354589
277ff0c34007,google_places,The Fig Tree,,,(312) 226-6303,http://www.figtreechicago.com/,,,,,"1037 W Madison St, Chicago, IL 60607, USA",Chicago,IL,60607,41.88145280000001,-87.65359029999999,gift shop,clothing_store|establishment|home_goods_store|point_of_interest|store,4.6,72,,,,2026-01-20T08:57:17.369727,2026-01-20T08:57:17.369727
4d922711ab6b,google_places,Madcap & Co.,,,(717) 299-0827,http://www.madcapandco.com/,,,,,"310 N Queen St, Lancaster, PA 17603, USA",Lancaster,PA,17603,40.043077,-76.30691399999999,gift shop,establishment|food|home_goods_store|point_of_interest|store,4.7,116,,,,2026-01-20T08:57:19.376257,2026-01-20T08:57:19.376257
026a883e8ecc,google_places,General Store of Minnetonka,,,(952) 935-7131,https://generalstoreofminnetonka.com/?utm_source=localfx&utm_medium=organic&utm_campaign=localfx&utm_content=minnetonka,,,,,"14401 MN-7, Minnetonka, MN 55345, USA",Minnetonka,MN,55345,44.9220344,-93.46361030000001,gift shop,cafe|clothing_store|establishment|food|jewelry_store|point_of_interest|store,4.7,1336,,,,2026-01-20T08:57:21.377375,2026-01-20T08:57:21.377375
f27642a5b0e1,google_places,Windfall Gallery,,,(215) 247-6303,http://www.windfallgallery.com/,,,,,"8419 Germantown Ave, Philadelphia, PA 19118, USA",Philadelphia,PA,19118,40.0756619,-75.2054005,gift shop,clothing_store|establishment|jewelry_store|point_of_interest|store,4.9,29,,,,2026-01-20T08:57:23.389394,2026-01-20T08:57:23.389394
aacb618fb495,google_places,Craftland,,,(401) 272-4285,http://www.craftlandshop.com/,,,,,"212 Westminster St, Providence, RI 02903, USA",Providence,RI,02903,41.82312599999999,-71.4121655,gift shop,art_gallery|establishment|point_of_interest|store,4.7,179,,,,2026-01-20T08:57:25.376145,2026-01-20T08:57:25.376145
cea0a4706e2f,google_places,Red Gravy Goods,,,(267) 764-5532,https://redgravygoods.com/,,,,,"1335 Passyunk Ave, Philadelphia, PA 19147, USA",Philadelphia,PA,19147,39.9324054,-75.1600891,gift shop,establishment|point_of_interest|store,5,10,,,,2026-01-20T08:57:27.388345,2026-01-20T08:57:27.388345
309b90c73fae,google_places,VIX Emporium,,,(215) 471-7700,http://vixemporium.com/,,,,,"5009 Baltimore Ave, Philadelphia, PA 19143, USA",Philadelphia,PA,19143,39.9480116,-75.2238814,gift shop,establishment|point_of_interest|store,4.6,61,,,,2026-01-20T08:57:29.493992,2026-01-20T08:57:29.493992
2c9315ae5710,google_places,Philadelphia Independents,,,(267) 773-7316,http://www.philadelphiaindependents.com/,,,,,"35 N 3rd St, Philadelphia, PA 19106, USA",Philadelphia,PA,19106,39.9513132,-75.1452819,gift shop,clothing_store|establishment|jewelry_store|point_of_interest|store,4.4,90,,,,2026-01-20T08:57:35.407561,2026-01-20T08:57:35.407561
06c181c7637c,"google_places,google_places","A Mano, Inc.",,,(202) 298-7200,http://amano.bz/,,,,,"1677 Wisconsin Ave NW, Washington, DC 20007, USA",Washington,DC,20007,38.9123705,-77.065782,gift shop,home_goods_store|establishment|clothing_store|store|point_of_interest,3.9,19,,,,2026-01-20T08:57:37.412969,2026-01-20T09:41:57.082425
724a7df11651,"google_places,google_places",Bella Luna Gifts,,,(203) 768-9930,https://www.facebook.com/bellalunagiftsmorris,,,,,"11 Watertown Rd, Morris, CT 06763, USA",Morris,CT,06763,41.6873611,-73.1794499,gift shop,store|establishment|point_of_interest,4.8,41,,,,2026-01-20T08:57:41.450353,2026-01-20T09:41:49.066456
cf4349ce919c,google_places,Queen Gift Shop,,,(610) 685-3838,,,,,,"414 Penn St, Reading, PA 19602, USA",Reading,PA,19602,40.3351096,-75.9292704,gift shop,establishment|point_of_interest|store,4.5,20,,no_website,,2026-01-20T08:57:45.404395,2026-01-20T08:57:45.404395
dc7affdd96f4,"google_places,google_places",NASA Headquarters Exchange Store,,,(202) 358-0162,https://larc-exchange.larc.nasa.gov/exchange-shop/,,,,,"300 E St SW, Washington, DC 20546, USA",Washington,DC,20546,38.8830565,-77.01692229999999,gift shop,store|establishment|point_of_interest,4.2,53,,,,2026-01-20T08:57:47.441605,2026-01-20T09:41:26.771637
086abff8285d,google_places,Cornerstone Gifts,,,,,,,,,"1400 Patten Rd, Lookout Mountain, GA 30750, USA",Lookout Mountain,GA,30750,34.9737821,-85.3506474,gift shop,establishment|point_of_interest|store,3.7,3,,no_website|few_reviews,,2026-01-20T08:57:49.393716,2026-01-20T08:57:49.393716
2a49188394c5,"google_places,google_places",Pink Hibiscus,,,(239) 747-7465,http://pinkhibiscus.com/,,,,,"1069 N Collier Blvd # 213, Marco Island, FL 34145, USA",Marco Island,FL,34145,25.9538988,-81.7236499,boutique,store|establishment|point_of_interest|clothing_store,5,14,,,,2026-01-20T08:57:53.443195,2026-01-20T09:04:45.252609
9be199eb4fa2,google_places,El Rincon de Oriana,,,,https://www.instagram.com/rincondeoriana?igsh=c2o3YW9rYWhnNW1w,,,,,"2626 Tamiami Trl E, Naples, FL 34112, USA",Naples,FL,34112,26.1307081,-81.7728647,boutique,clothing_store|establishment|point_of_interest|store,5,4,,few_reviews,,2026-01-20T08:58:01.430088,2026-01-20T08:58:01.430088
135ea5e8443f,"google_places,google_places",coton frais,,,(239) 259-8479,http://www.cotonfraisfashion.com/,,,,,"1035 N Collier Blvd #307, Marco Island, FL 34145, USA",Marco Island,FL,34145,25.9528798,-81.7234635,boutique,store|establishment|point_of_interest|clothing_store,5,8,,few_reviews,,2026-01-20T08:58:15.477166,2026-01-20T09:04:47.253668
473d3443137c,"google_places,google_places",Yesi Rose Fashion,,,(239) 304-9921,http://www.yesirosefashion.com/,,,,,"1100 6th Ave S #210, Naples, FL 34102, USA",Naples,FL,34102,26.140087,-81.791902,boutique,store|establishment|point_of_interest|clothing_store,5,16,,,,2026-01-20T08:58:17.441995,2026-01-20T09:05:07.267573
2fe3c9b7cd01,google_places,LARK,,,(239) 530-8880,,,,,,"967b 4th Ave N, Naples, FL 34102, USA",Naples,FL,34102,26.1521839,-81.7950819,boutique,clothing_store|establishment|point_of_interest|store,5,2,,no_website|few_reviews,,2026-01-20T08:58:35.663040,2026-01-20T08:58:35.663040
c006a885be85,google_places,Bonnies Basics,,,(239) 571-9300,,,,,,"1252 Rialto Way Unit 202, Naples, FL 34114, USA",Naples,FL,34114,25.9957096,-81.69538519999999,boutique,clothing_store|establishment|point_of_interest|store,0,0,,no_website|no_reviews|no_rating,,2026-01-20T08:58:39.638126,2026-01-20T08:58:39.638126
2aa26ec80a76,google_places,TINA Stephens,,,(239) 970-0591,http://www.shoptinastephens.com/,,,,,"1089 N Collier Blvd, Marco Island, FL 34145, USA",Marco Island,FL,34145,25.9538207,-81.7230787,boutique,clothing_store|establishment|point_of_interest|store,4.9,27,,,,2026-01-20T08:58:43.712642,2026-01-20T08:58:43.712642
b2cf5b478228,google_places,FRISKY FRANKIE'S FINDS,,,(239) 272-7462,,,,,,"186 3rd St, Naples, FL 34113, USA",Naples,FL,34113,26.0776607,-81.7253887,boutique,clothing_store|establishment|point_of_interest|store,0,0,,no_website|no_reviews|no_rating,,2026-01-20T08:58:49.721193,2026-01-20T08:58:49.721193
9dd83b6e9532,"google_places,google_places","Love, Celine",,,(239) 322-2557,https://www.shoploveceline.com/,,,,,"1199 1st Ave S, Naples, FL 34102, USA",Naples,FL,34102,26.146812,-81.7919268,boutique,store|establishment|point_of_interest|clothing_store,5,6,,few_reviews,,2026-01-20T08:58:51.676055,2026-01-20T09:04:41.289310
576ea8117377,google_places,Patchington Marco Island,,,(239) 642-5006,https://www.patchington.com/blogs/boutiques/marco-island/?utm_source=GMB&utm_campaign=Marco-Island,,,,,"599 S Collier Blvd Ste#104, Marco Island, FL 34145, USA",Marco Island,FL,34145,25.9219418,-81.72567719999999,boutique,clothing_store|establishment|point_of_interest|store,4.7,38,,,,2026-01-20T08:58:55.749067,2026-01-20T08:58:55.749067
d80eb77a112c,google_places,Ataggirl Boutique,,,(928) 899-7709,,,,,,"1089 N Collier Blvd, Marco Island, FL 34145, USA",Marco Island,FL,34145,25.9538598,-81.7230526,boutique,clothing_store|establishment|point_of_interest|store,0,0,,no_website|no_reviews|no_rating,,2026-01-20T08:58:57.704539,2026-01-20T08:58:57.704539
2cbde3d07d20,google_places,Purple Poppy,,,(239) 529-3071,https://www.purplepoppy.com/,,,,,"361 12th Ave S, Naples, FL 34102, USA",Naples,FL,34102,26.1322671,-81.80107009999999,boutique,clothing_store|establishment|point_of_interest|store,4.2,10,,,,2026-01-20T08:58:59.693402,2026-01-20T08:58:59.693402
1424464f9771,google_places,Palm & Paddle,,,(239) 970-0082,,,,,,"599 S Collier Blvd Suite 312, Marco Island, FL 34145, USA",Marco Island,FL,34145,25.922395,-81.726196,boutique,clothing_store|establishment|point_of_interest|store,5,1,,no_website|few_reviews,,2026-01-20T08:59:01.692390,2026-01-20T08:59:01.692390
1fcc62f46c2d,"google_places,google_places",La Boheme Chic,,,(239) 963-9791,,,,,,"785 5th Ave S, Naples, FL 34102, USA",Naples,FL,34102,26.1419082,-81.79651489999999,boutique,store|establishment|point_of_interest|clothing_store,2.8,5,,few_reviews|low_rating|no_website,,2026-01-20T08:59:07.715687,2026-01-20T09:05:49.642629
1e92d71c5c79,google_places,D. LACQUANITI SHOE BOUTIQUE,,,(239) 263-1133,http://dlacquanitishoes.com/,,,,,"665 8th St S, Naples, FL 34102, USA",Naples,FL,34102,26.1399482,-81.7957498,boutique,establishment|point_of_interest|shoe_store|store,5,8,,few_reviews,,2026-01-20T08:59:13.768901,2026-01-20T08:59:13.768901
c53b9d6948d4,google_places,Sweet Waters,,,,https://jwmarcotoday.com/resort-boutiques,,,,,"400 S Collier Blvd, Marco Island, FL 34145, USA",Marco Island,FL,34145,25.9295962,-81.72896759999999,boutique,clothing_store|establishment|point_of_interest|store,0,0,,no_reviews|no_rating,,2026-01-20T08:59:27.945498,2026-01-20T08:59:27.945498
8f80b25316e7,google_places,Posh Purse Co,,,(239) 359-8080,https://poshpurseco.com/,,,,,"41 9th St S, Naples, FL 34102, USA",Naples,FL,34102,26.1469544,-81.79520149999999,boutique,establishment|point_of_interest|store,5,30,,,,2026-01-20T08:59:29.972779,2026-01-20T08:59:29.972779
f31722fb8288,google_places,Joli Visage Naples,,,(239) 234-6855,https://www.noneedleneeded.com/pages/joli-visage-spa-promo-page#bookingBlock,,,,,"640 5th Ave S, Naples, FL 34102, USA",Naples,FL,34102,26.141317,-81.7983326,boutique,clothing_store|establishment|point_of_interest|spa|store,4.3,44,,,,2026-01-20T08:59:31.963979,2026-01-20T08:59:31.963979
748965fa8145,google_places,Valentina Italian Shoes,,,(239) 919-4217,,,,,,"1170 3rd St S, Naples, FL 34102, USA",Naples,FL,34102,26.1326662,-81.8021213,boutique,clothing_store|establishment|point_of_interest|store,0,0,,no_website|no_reviews|no_rating,,2026-01-20T08:59:37.953209,2026-01-20T08:59:37.953209
ce3681e4642d,google_places,The Secret Ingredient,,,(239) 213-0990,https://www.shopthesecretingredient.com/,,,,,"5064 Annunciation Cir #105, Ave Maria, FL 34142, USA",Ave Maria,FL,34142,26.3373206,-81.43695459999999,boutique,clothing_store|establishment|point_of_interest|store,4.9,16,,,,2026-01-20T08:59:55.999821,2026-01-20T08:59:55.999821
985c79f27a99,google_places,Delicious Boutique,,,(215) 413-0375,http://www.deliciousboutique.com/,,,,,"212 E Girard Ave, Philadelphia, PA 19125, USA",Philadelphia,PA,19125,39.969058,-75.13309530000001,boutique,clothing_store|establishment|point_of_interest|store,4.7,40,,,,2026-01-20T09:00:00.155022,2026-01-20T09:00:00.155022
74f1bb090f4f,google_places,Boutique W - Newtown Square,,,(610) 356-1566,http://www.boutiquew.co/,,,,,"5001 West Chester Pike, Newtown Square, PA 19073, USA",Newtown Square,PA,19073,39.9748431,-75.4507527,boutique,clothing_store|establishment|point_of_interest|store,4.9,33,,,,2026-01-20T09:00:04.210711,2026-01-20T09:00:04.210711
4088e2410afe,google_places,JamesC Boutique,,,(859) 469-9374,http://www.jamescboutique.com/,,,,,"836 Euclid Ave #107, Lexington, KY 40502, USA",Lexington,KY,40502,38.0289587,-84.4903682,boutique,clothing_store|establishment|point_of_interest|store,4.9,27,,,,2026-01-20T09:00:08.049444,2026-01-20T09:00:08.049444
be2e1532ea9b,"google_places,google_places",ChicQute Boutique,,,,http://www.chicquteboutique.com/,,,,,"752 N Main St #1552, Mansfield, TX 76063, USA",Mansfield,TX,76063,32.57339810000001,-97.1430894,boutique,store|establishment|point_of_interest|clothing_store,5,3,,few_reviews,,2026-01-20T09:00:12.055433,2026-01-20T09:45:03.976467
bb6217a8c072,google_places,Gallery Boutique,,,(786) 515-3841,http://www.galleryboutique.net/,,,,,"4583 NW 7th St, Miami, FL 33126, USA",Miami,FL,33126,25.7792278,-80.2709486,boutique,clothing_store|establishment|point_of_interest|store,5,14,,,,2026-01-20T09:00:16.264455,2026-01-20T09:00:16.264455
3d0134eba16f,google_places,Olive & Ivy Boutique,,,,https://oliveandivyboutique.com/,,,,,"2870 E State St #300, Salem, OH 44460, USA",Salem,OH,44460,40.9021386,-80.8187116,boutique,clothing_store|establishment|point_of_interest|store,5,6,,few_reviews,,2026-01-20T09:00:18.249550,2026-01-20T09:00:18.249550
a895b8e45fd8,"google_places,google_places",Paisley Grace Boutique - Online,,,(682) 222-9010,http://www.paisleygraceboutique.com/,,,,,"625 S Wisteria St Suite 101 Suite 101, Mansfield, TX 76063, USA",Mansfield,TX,76063,32.55483280000001,-97.12088469999999,boutique,store|establishment|point_of_interest|clothing_store,5,31,,,,2026-01-20T09:00:28.257493,2026-01-20T09:44:55.950077
29a5e432e552,google_places,Blush Boutique,,,(502) 897-7207,http://www.blushboutiques.com/,,,,,"3745 Lexington Rd, Louisville, KY 40207, USA",Louisville,KY,40207,38.252643,-85.6587054,boutique,clothing_store|establishment|point_of_interest|store,4.9,172,,,,2026-01-20T09:00:32.293579,2026-01-20T09:00:32.293579
941dd8754473,google_places,Darling State of Mind,,,(502) 996-7545,http://darlingstateofmind.com/,,,,,"1321 Herr Ln #185, Louisville, KY 40222, USA",Louisville,KY,40222,38.2692133,-85.61375249999999,boutique,clothing_store|establishment|point_of_interest|store,4.9,89,,,,2026-01-20T09:00:40.349970,2026-01-20T09:00:40.349970
4901f555e954,google_places,Marlowe Boutique,,,(425) 599-8779,https://www.instagram.com/shopmarloweboutique/?hl=en,,,,,"19122 Beardslee Blvd #102, Bothell, WA 98011, USA",Bothell,WA,98011,47.7666447,-122.1912126,boutique,clothing_store|establishment|point_of_interest|store,4.9,85,,,,2026-01-20T09:00:42.347223,2026-01-20T09:00:42.347223
